,year_month_day_hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wf
17907,2015-06-30 16:00:00,5.0,5.0,2.0,6.0,100.0,107.0,27.8,990.1,14.1,0.0,2.5
17908,2015-06-30 17:00:00,9.0,11.0,2.0,7.0,100.0,121.0,27.8,988.9,14.1,0.0,2.5
17909,2015-06-30 18:00:00,16.0,16.0,2.0,11.0,100.0,139.0,27.6,988.0,13.9,0.0,4.0
17910,2015-06-30 19:00:00,13.8,17.1,2.0,13.2,100.0,128.0,26.8,987.9,14.2,0.0,4.0
17911,2015-06-30 20:00:00,3.0,19.0,2.0,14.0,100.0,107.0,25.4,987.9,15.1,0.0,4.0
17912,2015-06-30 21:00:00,10.0,29.0,2.0,14.0,100.0,82.0,23.7,988.4,15.2,0.0,4.0
17913,2015-06-30 22:00:00,11.0,20.0,2.0,13.0,100.0,84.0,22.8,988.7,14.6,0.0,4.0
17914,2015-06-30 23:00:00,13.0,24.0,2.0,13.0,100.0,74.0,21.3,988.7,15.2,0.0,4.0
17915,2015-07-01 00:00:00,12.0,23.0,2.0,14.0,100.0,55.0,19.7,988.5,14.9,0.0,4.0
17916,2015-07-01 01:00:00,13.0,14.0,2.0,14.0,100.0,39.0,18.7,988.2,15.0,0.0,4.0
17917,2015-07-01 02:00:00,12.0,12.0,2.0,11.0,100.0,44.0,18.4,987.9,14.7,0.0,4.0
17918,2015-07-01 03:00:00,12.0,12.0,2.0,9.0,100.0,45.0,18.2,987.7,14.1,0.0,4.0
17919,2015-07-01 04:00:00,9.0,9.0,2.0,8.0,100.0,41.0,17.5,987.9,14.2,0.0,4.0
17920,2015-07-01 05:00:00,10.0,12.0,2.0,10.0,100.0,34.0,17.5,988.5,14.0,0.0,4.0
17921,2015-07-01 06:00:00,9.0,28.0,2.0,18.0,100.0,21.0,17.5,988.8,13.8,0.0,4.0
17922,2015-07-01 07:00:00,10.0,10.0,2.0,10.0,100.0,39.0,20.6,989.2,13.3,0.0,4.0
17923,2015-07-01 08:00:00,4.0,5.0,3.0,7.0,100.0,55.0,24.6,989.0,15.2,0.0,4.0
17924,2015-07-01 09:00:00,4.0,5.0,3.0,7.0,100.0,55.0,28.9,988.7,8.6,0.0,4.0
17925,2015-07-01 10:00:00,6.0,20.0,2.0,2.0,100.0,80.0,30.3,988.5,9.2,0.0,2.5
17926,2015-07-01 13:00:00,3.0,26.0,4.0,7.0,100.0,95.0,31.6,987.8,9.8,0.0,2.5
17927,2015-07-01 14:00:00,3.0,38.0,2.0,8.0,100.0,91.0,30.6,987.5,10.5,0.0,4.0
17928,2015-07-01 15:00:00,4.0,69.0,2.0,10.0,100.0,80.0,30.2,987.2,12.1,0.0,4.0
17929,2015-07-01 16:00:00,3.0,5.0,2.0,9.0,100.0,75.0,31.7,987.0,11.5,0.0,2.5
17930,2015-07-01 17:00:00,3.0,43.0,2.0,3.0,100.0,81.0,28.1,989.5,12.4,0.0,2.5
17931,2015-07-01 18:00:00,10.0,27.0,2.0,3.0,100.0,73.0,26.2,990.3,11.9,0.0,2.0
17932,2015-07-01 19:00:00,3.0,7.0,2.0,5.0,100.0,68.0,25.2,991.4,11.7,0.0,2.5
17933,2015-07-01 20:00:00,4.0,5.0,2.0,4.0,100.0,70.0,24.1,991.4,11.1,0.0,4.0
17934,2015-07-01 21:00:00,3.0,5.0,2.0,6.0,100.0,66.0,22.8,992.3,10.9,0.0,4.0
17935,2015-07-01 22:00:00,5.0,24.0,2.0,12.0,100.0,50.0,22.8,993.0,10.6,0.0,4.0
17936,2015-07-01 23:00:00,3.0,10.0,2.0,12.0,100.0,46.0,21.8,993.1,10.6,0.0,4.0
17937,2015-07-02 00:00:00,3.0,5.0,2.0,7.0,100.0,70.0,21.7,993.1,9.6,0.0,4.0
17938,2015-07-02 01:00:00,4.0,5.0,2.0,6.0,100.0,81.0,22.3,993.2,9.5,0.0,2.5
17939,2015-07-02 02:00:00,4.0,6.0,2.0,7.0,100.0,79.0,20.6,993.5,9.8,0.0,4.0
17940,2015-07-02 03:00:00,3.0,8.0,2.0,10.0,100.0,72.0,20.7,993.4,10.2,0.0,4.0
17941,2015-07-02 04:00:00,6.0,16.0,6.0,12.0,100.0,66.0,18.7,993.6,10.5,0.0,4.0
17942,2015-07-02 05:00:00,4.0,17.0,22.0,17.0,100.0,61.0,19.3,993.7,10.8,0.0,4.0
17943,2015-07-02 06:00:00,6.0,9.0,19.0,15.0,100.0,63.0,20.3,994.1,10.7,0.0,4.0
17944,2015-07-02 07:00:00,3.0,13.0,20.0,14.0,100.0,66.0,24.0,994.0,12.0,0.0,4.0
17945,2015-07-02 08:00:00,7.0,14.0,25.0,12.0,200.0,72.0,26.5,994.5,11.0,0.0,4.0
17946,2015-07-02 09:00:00,3.0,12.0,23.0,12.0,200.0,77.0,27.6,994.3,10.3,0.0,2.5
17947,2015-07-02 10:00:00,9.0,9.0,16.0,11.0,100.0,83.0,28.6,994.1,10.3,0.0,2.5
17948,2015-07-02 11:00:00,9.0,9.0,15.0,11.0,100.0,90.0,30.0,993.8,9.5,0.0,2.5
17949,2015-07-02 12:00:00,6.0,21.0,7.0,11.0,100.0,100.0,30.9,993.1,8.6,0.0,4.0
17950,2015-07-02 13:00:00,10.0,10.0,6.0,9.0,100.0,105.0,31.1,992.5,8.1,0.0,2.5
17951,2015-07-02 14:00:00,3.0,5.0,2.0,6.0,100.0,99.0,32.5,991.9,5.9,0.0,2.5
17952,2015-07-02 15:00:00,3.0,5.0,2.0,6.0,100.0,102.0,32.4,991.7,5.0,0.0,2.5
17953,2015-07-02 16:00:00,4.0,5.0,2.0,6.0,100.0,105.0,32.9,991.5,5.4,0.0,4.0
17954,2015-07-02 17:00:00,3.0,5.0,2.0,6.0,100.0,109.0,33.1,991.8,3.9,0.0,2.5
17955,2015-07-02 18:00:00,3.0,15.0,2.0,6.0,100.0,109.0,32.3,992.2,3.3,0.0,2.5
17956,2015-07-02 19:00:00,3.0,10.0,2.0,6.0,100.0,105.0,31.5,992.9,2.6,0.0,2.5
17957,2015-07-02 20:00:00,3.0,17.0,2.0,7.0,100.0,96.0,29.2,993.7,3.2,0.0,4.0
17958,2015-07-02 21:00:00,4.0,32.0,2.0,8.0,100.0,85.0,27.3,994.7,3.7,0.0,4.0
17959,2015-07-02 22:00:00,4.0,28.0,2.0,11.0,100.0,70.0,25.9,995.5,4.9,0.0,4.0
17960,2015-07-02 23:00:00,4.0,23.0,2.0,17.0,100.0,58.0,22.7,996.1,6.0,0.0,4.0
17961,2015-07-03 00:00:00,6.0,50.0,2.0,20.0,100.0,48.0,24.8,996.3,4.5,0.0,4.0
17962,2015-07-03 01:00:00,4.0,14.0,2.0,14.0,100.0,52.0,23.6,997.1,5.5,0.0,4.0
17963,2015-07-03 02:00:00,5.0,27.0,2.0,27.0,100.0,39.0,22.5,998.4,7.5,0.0,4.0
17964,2015-07-03 03:00:00,5.0,57.0,2.0,44.0,100.0,16.0,20.0,998.8,8.3,0.0,4.0
17965,2015-07-03 04:00:00,6.0,29.0,2.0,26.0,100.0,28.0,19.0,999.3,7.1,0.0,4.0
17966,2015-07-03 05:00:00,11.0,44.0,2.0,24.0,100.0,30.0,18.5,999.6,7.9,0.0,4.0
17967,2015-07-03 06:00:00,12.0,60.0,2.0,21.0,100.0,31.0,18.6,999.9,9.1,0.0,4.0
17968,2015-07-03 07:00:00,10.0,51.0,4.0,22.0,200.0,34.0,21.6,1000.3,10.4,0.0,4.0
17969,2015-07-03 08:00:00,18.0,102.0,6.0,25.0,300.0,45.0,24.8,1000.7,11.0,0.0,4.0
17970,2015-07-03 09:00:00,24.0,86.0,10.0,35.0,600.0,54.0,25.6,1000.8,11.4,0.0,4.0
17971,2015-07-03 10:00:00,26.0,75.0,18.0,40.0,1100.0,60.0,26.3,1000.7,11.2,0.0,2.5
17972,2015-07-03 11:00:00,30.0,84.0,20.0,40.0,1100.0,74.0,27.2,1000.3,10.8,0.0,4.0
17973,2015-07-03 12:00:00,20.0,51.0,8.0,25.0,400.0,105.0,28.2,999.8,10.8,0.0,4.0
17974,2015-07-03 13:00:00,18.0,43.0,6.0,19.0,300.0,131.0,29.1,998.9,9.8,0.0,4.0
17975,2015-07-03 14:00:00,22.0,48.0,6.0,18.0,300.0,151.0,29.9,998.2,11.4,0.0,4.0
17976,2015-07-03 15:00:00,22.0,61.0,5.0,19.0,300.0,173.0,30.7,997.8,10.6,0.0,2.5
17977,2015-07-03 16:00:00,27.0,49.0,5.0,20.0,300.0,206.0,30.5,997.4,10.5,0.0,2.5
17978,2015-07-03 17:00:00,36.0,80.0,12.0,25.0,800.0,238.0,30.6,997.1,11.0,0.0,2.5
17979,2015-07-03 18:00:00,39.0,93.0,13.0,22.0,900.0,249.0,30.2,997.2,11.2,0.0,2.5
17980,2015-07-03 19:00:00,28.0,64.0,10.0,22.0,700.0,224.0,29.6,997.6,10.7,0.0,2.5
17981,2015-07-03 20:00:00,24.0,56.0,6.0,22.0,400.0,190.0,28.5,998.0,10.7,0.0,4.0
17982,2015-07-03 21:00:00,26.0,70.0,5.0,28.0,500.0,140.0,27.6,999.0,11.2,0.0,2.5
17983,2015-07-03 22:00:00,30.0,85.0,7.0,34.0,600.0,130.0,26.1,1000.0,12.5,0.0,2.5
17984,2015-07-03 23:00:00,34.0,101.0,14.0,26.0,800.0,138.0,25.3,1000.4,12.5,0.0,2.5
17985,2015-07-04 00:00:00,34.0,77.0,14.0,28.0,900.0,122.0,24.3,1000.7,11.3,0.0,2.5
17986,2015-07-04 01:00:00,33.0,60.0,12.0,27.0,900.0,103.0,23.8,1000.8,10.5,0.0,2.5
17987,2015-07-04 02:00:00,26.0,49.0,8.0,24.0,800.0,82.0,23.1,1000.9,10.5,0.0,4.0
17988,2015-07-04 03:00:00,22.0,45.0,6.0,21.0,700.0,71.0,22.3,1000.8,10.1,0.0,4.0
17989,2015-07-04 04:00:00,22.0,39.0,5.0,19.0,600.0,62.0,22.2,1001.3,10.0,0.0,4.0
17990,2015-07-04 05:00:00,19.0,67.0,7.0,20.0,600.0,75.0,21.7,1002.4,11.1,0.0,4.0
17991,2015-07-04 06:00:00,18.0,83.0,3.0,20.0,600.0,63.0,19.7,1001.5,13.8,0.1,2.5
17992,2015-07-04 07:00:00,26.0,31.0,4.0,17.0,500.0,67.0,20.6,1001.4,13.8,0.0,4.0
17993,2015-07-04 08:00:00,17.0,17.0,5.0,17.0,500.0,79.0,22.1,1001.5,12.1,0.0,4.0
17994,2015-07-04 09:00:00,25.0,37.0,6.0,22.0,400.0,79.0,22.8,1001.2,12.7,0.0,4.0
17995,2015-07-04 10:00:00,22.0,42.0,8.0,24.0,500.0,76.0,22.7,1001.0,12.9,0.0,4.0
17996,2015-07-04 11:00:00,31.0,56.0,10.0,29.0,500.0,79.0,23.2,1001.0,13.4,0.0,4.0
17997,2015-07-04 12:00:00,34.0,80.0,10.0,38.0,500.0,86.0,24.1,1000.4,13.9,0.0,4.0
17998,2015-07-04 13:00:00,47.0,85.0,10.0,58.0,600.0,72.0,23.8,1000.8,14.2,0.0,4.0
17999,2015-07-04 14:00:00,42.0,68.0,9.0,53.0,500.0,81.0,24.4,1000.2,13.3,0.0,4.0
18000,2015-07-04 15:00:00,48.0,79.0,9.0,48.0,400.0,99.0,25.1,1000.3,11.3,0.0,4.0
18001,2015-07-04 16:00:00,39.0,112.0,7.0,42.0,400.0,106.0,23.8,1000.4,14.8,0.0,4.0
18002,2015-07-04 17:00:00,43.0,43.0,5.0,42.0,300.0,97.0,22.8,999.5,15.4,0.1,4.0
18003,2015-07-04 18:00:00,39.0,85.0,4.0,40.0,300.0,95.0,22.1,999.6,14.7,0.1,2.5
18004,2015-07-04 19:00:00,40.0,40.0,4.0,46.0,400.0,85.0,22.7,1000.1,14.8,0.0,4.0
18005,2015-07-04 20:00:00,42.0,67.0,4.0,42.0,400.0,96.0,22.0,1000.3,14.4,0.0,4.0
18006,2015-07-04 21:00:00,42.0,44.0,3.0,35.0,400.0,80.0,20.9,1001.2,14.5,0.0,4.0
18007,2015-07-04 22:00:00,38.0,52.0,2.0,32.0,300.0,65.0,19.7,1001.5,14.1,0.0,4.0
18008,2015-07-04 23:00:00,39.0,40.0,2.0,30.0,300.0,51.0,18.8,1001.5,14.1,0.0,4.0
18009,2015-07-05 00:00:00,47.0,47.0,2.0,27.0,300.0,44.0,18.3,1001.6,13.8,0.0,4.0
18010,2015-07-05 01:00:00,58.0,58.0,2.0,24.0,300.0,52.0,18.5,1001.9,13.6,0.0,4.0
18011,2015-07-05 02:00:00,60.0,60.0,2.0,19.0,300.0,48.0,17.6,1002.0,13.7,0.0,4.0
18012,2015-07-05 03:00:00,62.0,62.0,2.0,19.0,300.0,41.0,17.4,1001.7,13.5,0.0,4.0
18013,2015-07-05 04:00:00,60.0,60.0,2.0,18.0,300.0,36.0,16.8,1001.6,13.5,0.0,4.0
18014,2015-07-05 05:00:00,60.0,60.0,2.0,18.0,300.0,39.0,17.4,1001.9,13.5,0.0,4.0
18015,2015-07-05 06:00:00,63.0,63.0,2.0,14.0,300.0,45.0,18.0,1002.1,13.5,0.0,4.0
18016,2015-07-05 07:00:00,65.0,66.0,3.0,14.0,300.0,55.0,19.2,1002.4,14.2,0.0,4.0
18017,2015-07-05 08:00:00,62.0,62.0,3.0,26.0,300.0,59.0,21.2,1002.3,14.1,0.0,4.0
18018,2015-07-05 09:00:00,57.0,70.0,7.0,19.0,400.0,96.0,22.9,1002.1,14.7,0.0,4.0
18019,2015-07-05 10:00:00,64.0,64.0,11.0,27.0,700.0,105.0,24.3,1001.9,13.8,0.0,4.0
18020,2015-07-05 11:00:00,63.0,63.0,12.0,26.0,700.0,124.0,26.0,1001.5,13.1,0.0,4.0
18021,2015-07-05 12:00:00,46.0,46.0,18.0,18.0,700.0,150.0,27.0,1001.2,12.2,0.0,4.0
18022,2015-07-05 13:00:00,44.0,48.0,15.0,13.0,600.0,185.0,28.1,1000.5,12.4,0.0,4.0
18023,2015-07-05 14:00:00,40.0,57.0,14.0,12.0,600.0,199.0,29.1,1000.1,12.5,0.0,4.0
18024,2015-07-05 15:00:00,40.0,58.0,13.0,13.0,600.0,222.0,28.9,999.6,13.2,0.0,2.5
18025,2015-07-05 16:00:00,49.0,60.0,14.0,16.0,700.0,253.0,29.5,999.1,13.7,0.0,4.0
18026,2015-07-05 17:00:00,53.0,82.0,15.0,16.0,800.0,270.0,29.4,998.5,14.0,0.0,2.5
18027,2015-07-05 18:00:00,71.0,101.0,18.0,22.0,1000.0,302.0,29.0,998.6,13.2,0.0,2.5
18028,2015-07-05 19:00:00,74.0,103.0,14.0,24.0,1100.0,306.0,28.1,999.0,14.0,0.0,4.0
18029,2015-07-05 20:00:00,70.0,110.0,10.0,28.0,1000.0,264.0,27.1,999.7,14.5,0.0,4.0
18030,2015-07-05 21:00:00,67.0,108.0,7.0,30.0,900.0,189.0,26.5,1000.4,14.3,0.0,4.0
18031,2015-07-05 22:00:00,65.0,81.0,6.0,24.0,1000.0,164.0,25.7,1001.1,14.8,0.0,4.0
18032,2015-07-05 23:00:00,62.0,94.0,6.0,20.0,1100.0,149.0,25.1,1001.7,16.3,0.0,4.0
18033,2015-07-06 00:00:00,59.0,89.0,5.0,20.0,800.0,125.0,24.5,1002.0,16.7,0.0,4.0
18034,2015-07-06 01:00:00,59.0,72.0,5.0,18.0,600.0,116.0,23.8,1001.9,16.8,0.0,4.0
18035,2015-07-06 02:00:00,63.0,73.0,4.0,16.0,500.0,101.0,23.1,1002.1,16.6,0.0,4.0
18036,2015-07-06 03:00:00,64.0,70.0,4.0,14.0,400.0,101.0,22.2,1002.1,16.5,0.0,4.0
18037,2015-07-06 04:00:00,62.0,62.0,3.0,15.0,400.0,86.0,21.7,1002.1,16.2,0.0,4.0
18038,2015-07-06 05:00:00,63.0,65.0,3.0,46.0,500.0,46.0,22.1,1002.5,16.8,0.0,4.0
18039,2015-07-06 06:00:00,67.0,73.0,3.0,42.0,500.0,44.0,22.0,1002.8,17.6,0.0,4.0
18040,2015-07-06 07:00:00,70.0,112.0,5.0,24.0,500.0,63.0,22.1,1002.9,17.7,0.0,4.0
18041,2015-07-06 08:00:00,81.0,99.0,18.0,19.0,1100.0,88.0,22.9,1003.1,17.4,0.0,4.0
18042,2015-07-06 09:00:00,102.0,102.0,31.0,29.0,1700.0,89.0,23.7,1003.1,16.7,0.0,4.0
18043,2015-07-06 10:00:00,123.0,123.0,41.0,33.0,2600.0,109.0,24.9,1002.9,16.3,0.0,4.0
18044,2015-07-06 11:00:00,105.0,105.0,33.0,29.0,2000.0,130.0,25.6,1003.0,16.4,0.0,4.0
18045,2015-07-06 12:00:00,98.0,98.0,29.0,31.0,1800.0,150.0,26.9,1002.4,16.2,0.0,4.0
18046,2015-07-06 13:00:00,87.0,87.0,22.0,27.0,1300.0,181.0,27.9,1001.6,15.9,0.0,4.0
18047,2015-07-06 14:00:00,72.0,72.0,15.0,21.0,900.0,209.0,28.4,1001.0,16.0,0.0,4.0
18048,2015-07-06 15:00:00,71.0,89.0,13.0,20.0,900.0,234.0,29.4,1000.4,15.9,0.0,4.0
18049,2015-07-06 16:00:00,77.0,82.0,12.0,19.0,900.0,258.0,29.8,999.7,15.9,0.0,4.0
18050,2015-07-06 17:00:00,72.0,76.0,10.0,19.0,800.0,275.0,29.8,999.3,14.7,0.0,4.0
18051,2015-07-06 18:00:00,70.0,70.0,11.0,21.0,800.0,304.0,29.6,999.1,14.2,0.0,4.0
18052,2015-07-06 19:00:00,64.0,80.0,12.0,22.0,900.0,301.0,29.1,999.3,14.1,0.0,4.0
18053,2015-07-06 20:00:00,3.0,3.0,9.0,23.0,900.0,251.0,28.2,999.7,14.1,0.0,4.0
18054,2015-07-06 21:00:00,3.0,76.0,6.0,20.0,800.0,200.0,27.6,1000.4,14.6,0.0,4.0
18055,2015-07-06 22:00:00,33.0,60.0,5.0,19.0,800.0,183.0,25.8,1000.8,14.6,0.0,4.0
18056,2015-07-06 23:00:00,48.0,72.0,5.0,19.0,700.0,173.0,25.6,1001.0,15.0,0.0,4.0
18057,2015-07-07 00:00:00,47.0,76.0,4.0,21.0,700.0,147.0,25.3,1001.1,15.6,0.0,4.0
18058,2015-07-07 01:00:00,50.0,67.0,4.0,20.0,600.0,125.0,24.6,1001.0,16.1,0.0,4.0
18059,2015-07-07 02:00:00,51.0,75.0,4.0,21.0,600.0,102.0,24.0,1001.0,17.0,0.0,4.0
18060,2015-07-07 03:00:00,52.0,68.0,5.0,19.0,600.0,100.0,23.7,1001.0,17.4,0.0,4.0
18061,2015-07-07 04:00:00,57.0,72.0,3.0,19.0,600.0,86.0,22.9,1001.0,16.9,0.0,4.0
18062,2015-07-07 05:00:00,62.0,80.0,3.0,17.0,500.0,74.0,22.0,1001.4,16.3,0.0,4.0
18063,2015-07-07 06:00:00,66.0,81.0,4.0,25.0,500.0,58.0,21.9,1001.6,16.4,0.0,4.0
18064,2015-07-07 07:00:00,71.0,88.0,5.0,23.0,500.0,56.0,22.2,1001.8,16.7,0.0,4.0
18065,2015-07-07 08:00:00,79.0,101.0,8.0,41.0,600.0,49.0,23.7,1001.9,16.7,0.0,4.0
18066,2015-07-07 09:00:00,81.0,101.0,10.0,30.0,600.0,83.0,25.2,1001.5,16.6,0.0,4.0
18067,2015-07-07 10:00:00,80.0,99.0,10.0,25.0,600.0,113.0,26.6,1001.0,16.5,0.0,4.0
18068,2015-07-07 11:00:00,82.0,101.0,10.0,29.0,700.0,145.0,27.6,1000.5,17.2,0.0,4.0
18069,2015-07-07 12:00:00,80.0,105.0,10.0,19.0,700.0,205.0,28.9,999.8,17.7,0.0,4.0
18070,2015-07-07 13:00:00,87.0,107.0,9.0,21.0,700.0,234.0,30.0,999.0,17.1,0.0,4.0
18071,2015-07-07 14:00:00,82.0,102.0,8.0,23.0,700.0,260.0,31.2,998.3,16.8,0.0,2.5
18072,2015-07-07 15:00:00,86.0,86.0,8.0,27.0,700.0,291.0,31.7,998.0,16.0,0.0,2.5
18073,2015-07-07 16:00:00,72.0,85.0,7.0,20.0,500.0,312.0,31.9,997.7,16.6,0.0,2.5
18074,2015-07-07 17:00:00,66.0,93.0,6.0,18.0,500.0,304.0,31.7,997.6,16.0,0.0,2.5
18075,2015-07-07 18:00:00,56.0,76.0,6.0,18.0,400.0,276.0,31.2,997.6,16.0,0.0,2.5
18076,2015-07-07 19:00:00,62.0,96.0,6.0,21.0,400.0,245.0,30.8,997.9,16.0,0.0,4.0
18077,2015-07-07 20:00:00,60.0,95.0,6.0,23.0,500.0,223.0,29.9,998.3,16.3,0.0,4.0
18078,2015-07-07 21:00:00,59.0,96.0,4.0,22.0,500.0,172.0,29.6,999.1,16.1,0.0,4.0
18079,2015-07-07 22:00:00,62.0,68.0,5.0,22.0,600.0,172.0,28.0,999.8,15.0,0.0,2.5
18080,2015-07-07 23:00:00,56.0,83.0,7.0,21.0,600.0,154.0,27.2,1000.3,14.9,0.0,2.5
18081,2015-07-08 00:00:00,55.0,74.0,5.0,19.0,500.0,138.0,26.5,1000.7,15.5,0.0,4.0
18082,2015-07-08 01:00:00,56.0,75.0,5.0,18.0,500.0,134.0,25.9,1000.8,16.2,0.0,4.0
18083,2015-07-08 02:00:00,57.0,78.0,5.0,18.0,500.0,119.0,24.6,1000.6,16.1,0.0,4.0
18084,2015-07-08 03:00:00,62.0,81.0,5.0,18.0,500.0,107.0,23.8,1000.9,16.1,0.0,4.0
18085,2015-07-08 04:00:00,65.0,87.0,4.0,17.0,500.0,85.0,23.4,1001.2,17.2,0.0,4.0
18086,2015-07-08 05:00:00,65.0,89.0,4.0,38.0,600.0,60.0,23.1,1001.6,17.6,0.0,4.0
18087,2015-07-08 06:00:00,64.0,85.0,3.0,28.0,500.0,61.0,22.7,1001.9,17.8,0.0,4.0
18088,2015-07-08 07:00:00,74.0,107.0,5.0,20.0,600.0,74.0,22.9,1002.2,17.1,0.0,4.0
18089,2015-07-08 08:00:00,109.0,165.0,9.0,34.0,700.0,72.0,24.4,1002.6,18.6,0.0,4.0
18090,2015-07-08 09:00:00,116.0,127.0,9.0,29.0,700.0,97.0,25.6,1002.5,18.8,0.0,4.0
18091,2015-07-08 11:00:00,162.0,194.0,12.0,26.0,1100.0,157.0,28.2,1002.1,19.2,0.0,4.0
18092,2015-07-08 12:00:00,166.0,179.0,11.0,28.0,1100.0,197.0,28.9,1001.6,19.8,0.0,4.0
18093,2015-07-08 13:00:00,186.0,193.0,10.0,29.0,1200.0,235.0,29.8,1001.0,20.1,0.0,4.0
18094,2015-07-08 14:00:00,202.0,202.0,11.0,30.0,1300.0,288.0,30.9,1000.2,19.9,0.0,4.0
18095,2015-07-08 15:00:00,180.0,180.0,11.0,26.0,1100.0,331.0,32.2,999.7,19.8,0.0,2.5
18096,2015-07-08 16:00:00,140.0,140.0,11.0,21.0,800.0,319.0,33.0,999.5,18.0,0.0,2.5
18097,2015-07-08 17:00:00,110.0,112.0,9.0,17.0,600.0,278.0,32.5,999.4,18.3,0.0,2.5
18098,2015-07-08 18:00:00,106.0,125.0,8.0,18.0,600.0,264.0,32.5,999.7,17.9,0.0,4.0
18099,2015-07-08 19:00:00,104.0,133.0,9.0,20.0,600.0,243.0,31.9,1000.1,17.8,0.0,4.0
18100,2015-07-08 20:00:00,103.0,128.0,9.0,22.0,600.0,231.0,31.1,1000.9,17.8,0.0,4.0
18101,2015-07-08 21:00:00,101.0,147.0,8.0,23.0,600.0,201.0,30.1,1001.7,17.9,0.0,2.5
18102,2015-07-08 22:00:00,95.0,132.0,11.0,24.0,700.0,220.0,28.8,1002.2,17.3,0.0,2.5
18103,2015-07-08 23:00:00,75.0,97.0,13.0,24.0,600.0,193.0,27.9,1002.8,15.9,0.0,4.0
18104,2015-07-09 00:00:00,67.0,94.0,11.0,25.0,500.0,134.0,27.2,1003.2,16.2,0.0,4.0
18105,2015-07-09 01:00:00,61.0,61.0,9.0,23.0,500.0,110.0,26.5,1003.2,15.8,0.0,4.0
18106,2015-07-09 02:00:00,61.0,86.0,9.0,22.0,500.0,99.0,25.7,1003.4,15.7,0.0,4.0
18107,2015-07-09 03:00:00,67.0,94.0,8.0,23.0,500.0,95.0,24.9,1003.7,15.8,0.0,4.0
18108,2015-07-09 04:00:00,67.0,82.0,6.0,32.0,500.0,74.0,24.4,1003.8,15.9,0.0,4.0
18109,2015-07-09 05:00:00,64.0,71.0,6.0,22.0,400.0,75.0,23.8,1004.2,15.6,0.0,4.0
18110,2015-07-09 06:00:00,67.0,92.0,5.0,20.0,400.0,64.0,22.4,1004.7,16.7,0.0,4.0
18111,2015-07-09 07:00:00,68.0,105.0,4.0,20.0,500.0,58.0,23.8,1005.2,16.6,0.0,4.0
18112,2015-07-09 08:00:00,75.0,92.0,9.0,23.0,400.0,73.0,25.6,1005.5,16.4,0.0,4.0
18113,2015-07-09 09:00:00,77.0,98.0,13.0,21.0,500.0,99.0,26.5,1005.7,17.3,0.0,4.0
18114,2015-07-09 10:00:00,91.0,118.0,20.0,19.0,700.0,122.0,27.5,1005.4,17.9,0.0,4.0
18115,2015-07-09 11:00:00,103.0,118.0,21.0,17.0,900.0,157.0,28.6,1005.1,17.5,0.0,4.0
18116,2015-07-09 12:00:00,104.0,114.0,21.0,18.0,900.0,185.0,29.6,1004.3,17.8,0.0,4.0
18117,2015-07-09 13:00:00,101.0,110.0,21.0,20.0,800.0,214.0,30.7,1003.6,18.1,0.0,2.5
18118,2015-07-09 14:00:00,103.0,112.0,24.0,24.0,1300.0,275.0,32.0,1002.8,17.1,0.0,2.5
18119,2015-07-09 15:00:00,3.0,116.0,19.0,19.0,900.0,307.0,32.6,1002.0,16.4,0.0,2.5
18120,2015-07-09 16:00:00,3.0,107.0,15.0,19.0,800.0,323.0,32.9,1001.4,17.5,0.0,2.5
18121,2015-07-09 17:00:00,60.0,108.0,12.0,18.0,800.0,306.0,32.7,1001.2,16.1,0.0,2.5
18122,2015-07-09 18:00:00,79.0,94.0,11.0,18.0,600.0,287.0,32.4,1001.1,16.3,0.0,2.5
18123,2015-07-09 19:00:00,80.0,111.0,10.0,19.0,500.0,275.0,31.5,1001.8,15.5,0.0,2.5
18124,2015-07-09 20:00:00,58.0,58.0,8.0,20.0,400.0,224.0,30.5,1002.1,14.6,0.0,2.5
18125,2015-07-09 21:00:00,49.0,70.0,6.0,20.0,300.0,188.0,29.6,1002.6,13.8,0.0,2.5
18126,2015-07-09 22:00:00,42.0,54.0,6.0,21.0,300.0,163.0,28.6,1002.9,13.3,0.0,4.0
18127,2015-07-09 23:00:00,42.0,67.0,5.0,22.0,200.0,125.0,27.8,1002.9,13.3,0.0,4.0
18128,2015-07-10 00:00:00,33.0,36.0,5.0,22.0,300.0,106.0,27.0,1003.0,12.6,0.0,4.0
18129,2015-07-10 01:00:00,34.0,51.0,5.0,22.0,300.0,95.0,26.3,1002.8,13.1,0.0,4.0
18130,2015-07-10 02:00:00,34.0,47.0,7.0,22.0,300.0,84.0,25.8,1002.9,14.3,0.0,2.5
18131,2015-07-10 03:00:00,35.0,51.0,6.0,22.0,200.0,72.0,25.2,1002.9,14.3,0.0,4.0
18132,2015-07-10 04:00:00,34.0,73.0,5.0,22.0,200.0,70.0,24.6,1003.0,14.1,0.0,4.0
18133,2015-07-10 05:00:00,34.0,76.0,9.0,26.0,200.0,75.0,24.0,1003.5,15.0,0.0,4.0
18134,2015-07-10 06:00:00,30.0,86.0,8.0,26.0,200.0,62.0,23.6,1003.9,15.6,0.0,4.0
18135,2015-07-10 07:00:00,37.0,90.0,6.0,54.0,400.0,20.0,24.1,1004.1,17.1,0.0,4.0
